Price,Area,Location,No. of Bedrooms,Location_Encoded
27500000,1357,Magathane,3,18671638.447242483
23000000,1500,Dattapada,3,16948435.806464788
10000000,650,Magathane,1,18671638.447242483
17000000,1050,Magathane,2,18671638.447242483
15500000,1050,Dattapada,2,16948435.806464788
14500000,950,Magathane,2,18671638.447242483
20500000,1150,Magathane,2,18671638.447242483
22500000,1100,Magathane,2,18671638.447242483
26500000,1450,Magathane,3,18671638.447242483
23000000,1100,Dattapada,3,16948435.806464788
18000000,1350,Rajendra Nagar,3,15647862.893398624
19000000,1350,Rajendra Nagar,3,15647862.893398624
29000000,1650,Magathane,3,18671638.447242483
16500000,1050,Magathane,2,18671638.447242483
19000000,1150,Rajendra Nagar,3,15647862.893398624
20500000,1050,Magathane,2,18671638.447242483
9800000,585,Magathane,1,18671638.447242483
21000000,1250,Magathane,2,18671638.447242483
14500000,950,Kulupwadi,2,15068920.964192707
18000000,1050,Dattapada,2,16948435.806464788
28200000,1170,Kandivali East,3,19942455.57008331
26400000,1014,Kandivali East,3,19942455.57008331
16800000,764,Kandivali East,2,19942455.57008331
18600000,820,Kandivali East,2,19942455.57008331
17500000,1050,Magathane,2,18671638.447242483
26000000,1350,Samata Nagar Thakur Village,3,17731857.249781612
28000000,1350,Samata Nagar Thakur Village,3,17731857.249781612
10900000,654,Mira Road and Beyond,1,10442006.843626909
7400000,400,Mira Road and Beyond,1,10442006.843626909
7300000,450,Mira Road and Beyond,1,10442006.843626909
17600000,1100,West Amardeep Colony,2,15472257.234717999
7500000,385,Pant Nagar,1,14332153.385960735
36100000,1346,mumbai,3,14292158.655857075
6000000,810,Mira Road and Beyond,2,10442006.843626909
4200000,700,Mira Road and Beyond,2,10442006.843626909
9800000,1417,Mira Road and Beyond,3,10442006.843626909
3500000,783,Mira Road and Beyond,2,10442006.843626909
5800000,770,Mira Road and Beyond,1,10442006.843626909
2700000,400,Mira Road and Beyond,1,10442006.843626909
4200000,750,Mira Road and Beyond,2,10442006.843626909
6400000,1180,Mira Road and Beyond,2,10442006.843626909
3500000,565,Mira Road and Beyond,1,10442006.843626909
9500000,850,Four Bungalows,2,14174671.993629321
7000000,450,Four Bungalows,1,14174671.993629321
17500000,950,Dattapada,2,16948435.806464788
19500000,1250,Dattapada,3,16948435.806464788
26000000,1350,no 9,3,16565168.419367181
19500000,1200,Dattapada,3,16948435.806464788
16000000,850,Dattapada,2,16948435.806464788
20000000,1250,Magathane,3,18671638.447242483
19100000,1100,Rajendra Nagar,3,15647862.893398624
12000000,560,Kandivali East,2,19942455.57008331
12000000,1000,kolshet,2,13994879.412083784
28000000,1580,Hiranandani Meadows,3,16074530.383476246
21500000,1345,Hiranandani Meadows,3,16074530.383476246
2170000,505,Badlapur,1,12395259.387486804
19500000,1225,Kalpataru,2,15719463.336007696
9000000,1026,kolshet,2,13994879.412083784
3500000,900,Thane,2,10112006.843626909
9500000,852,Kharghar,2,10456264.530956848
13000000,1157,Thane West,2,12008191.358851675
16000000,874,Malad West,2,14215638.559645081
35000000,969,Khar,2,20845354.29655961
34800000,950,Khar,2,20845354.29655961
7900000,1115,taloja panchanand,2,12849906.213942999
4700000,690,taloja panchanand,1,12849906.213942999
3800000,422,Petali,1,13543434.754822152
9800000,936,kolshet,2,13994879.412083784
5900000,576,kolshet,1,13994879.412083784
11299999,600,Borivali East,1,17360205.10204722
15500000,907,Borivali East,2,17360205.10204722
8725000,1175,Kamothe,2,8238430.088778924
13200000,1525,Kharghar Sector 34C,2,14899779.94752081
6800000,543,Bhandup West,1,20727537.005374394
31000000,1267,Wadala,3,25458196.886413716
40000000,1735,Wadala,3,25458196.886413716
58500000,3410,Ghatkopar East,4,17155597.004407123
40199999,1850,Malad West,3,14215638.559645081
5000000,702,Mumbai Agra National Highway,1,14422911.357205177
6500000,566,Dahisar,1,16854206.714503538
21500000,1310,Malad West,3,14215638.559645081
6400000,506,vasant vihar thane west,1,14452016.219521489
6400000,509,Thane West,1,12008191.358851675
7000000,950,Kalyan West,2,5402967.523396111
2350000,685,Shirgaon,1,12821883.294008913
29500000,2415,Kandivali East,4,19942455.57008331
10500000,900,Pokhran 2,2,14423545.334468493
11000000,1440,Sector 20 Kharghar,3,11436563.516570637
2800000,650,Virar,1,3947315.4002871136
8000000,820,Mira Road East,2,8224102.533333333
2600000,590,Nala Sopara,1,2914107.71666728
6000000,650,Mira Road East,1,8224102.533333333
4800000,700,Mira Road East,1,8224102.533333333
17500000,1600,Kharghar,3,10456264.530956848
10000000,1140,Kharghar,2,10456264.530956848
16500000,1502,Kharghar,3,10456264.530956848
4800000,650,Kharghar,1,10456264.530956848
14000000,1600,Kharghar,3,10456264.530956848
10000000,1325,Kharghar,2,10456264.530956848
12500000,1725,Kharghar,3,10456264.530956848
13500000,1256,Kharghar,2,10456264.530956848
16500000,1600,Kharghar,3,10456264.530956848
21000000,2030,Kharghar,3,10456264.530956848
16000000,1680,Kharghar,3,10456264.530956848
17000000,1810,Kharghar,3,10456264.530956848
9500000,1210,Kharghar,2,10456264.530956848
31100000,3275,Kharghar,4,10456264.530956848
30400000,3205,Kharghar,4,10456264.530956848
12300000,1305,Kharghar,2,10456264.530956848
11600000,1230,Kharghar,2,10456264.530956848
16000000,1725,Kharghar,3,10456264.530956848
9600000,1210,Kharghar,2,10456264.530956848
16500000,1660,Kharghar,3,10456264.530956848
18500000,1700,Kharghar,3,10456264.530956848
15500000,1130,Kharghar,2,10456264.530956848
17900000,1810,Kharghar,3,10456264.530956848
13300000,1482,Kharghar,3,10456264.530956848
28000000,1890,Kandivali East,4,19942455.57008331
8500000,484,Kanjurmarg,1,16686437.492056556
180000000,2200,juhu tara,3,36601873.47126885
3000000,320,Mira Road and Beyond,1,10442006.843626909
29400000,1618,Goregaon East,3,28813531.79700447
31000000,1475,Kandivali East,3,19942455.57008331
24500000,1350,Kandivali East,3,19942455.57008331
22000000,1300,Borivali West,2,15910647.594565125
16000000,970,Malad West,2,14215638.559645081
17500000,1500,Kandivali West,3,14320931.905521896
31500000,1786,Kandivali East,3,19942455.57008331
26500000,1500,Kandivali West,3,14320931.905521896
47000000,1920,Kandivali East,4,19942455.57008331
21000000,1350,Kandivali East,2,19942455.57008331
6100000,400,Kandivali East,1,19942455.57008331
100000000,2000,Peddar Road,3,26193195.522229023
13500000,640,Bhandup West,2,20727537.005374394
5500000,510,Bhandup West,1,20727537.005374394
4500000,650,Ulwe,1,7761683.373041518
16500000,1175,Palm Beach,2,15329137.912918702
4800000,661,Mira Road East,1,8224102.533333333
21500000,1500,Goregaon West,3,23283708.065473303
360000000,5476,Lower Parel,5,37020513.95228593
5500000,619,Sector 21 Kamothe,1,13423006.708863143
5600000,619,Sector 21 Kamothe,1,13423006.708863143
9500000,1250,Sector 21 Kamothe,2,13423006.708863143
7000000,995,Sector12 Kamothe,2,13603236.520254802
16000000,1700,Sector12 Kamothe,3,13603236.520254802
10500000,1420,Sector 18 Kamothe,3,13881629.696133759
7600000,1100,Sector 19 Kharghar,2,13297238.433045877
7400000,1080,Sector 20 Kharghar,2,11436563.516570637
7000000,1080,Sector 20 Kharghar,2,11436563.516570637
3200000,410,Sector 22 Kamothe,1,13330014.554796988
5000000,650,Sector 20 Kharghar,1,11436563.516570637
6400000,925,Sector 10,2,14170733.028423015
8500000,1200,Sector 20 Kharghar,3,11436563.516570637
8700000,1160,Sector 19 Kamothe,2,14314291.812887318
8200000,1005,Panvel,2,7890890.089134022
6500000,1255,Kamothe,2,8238430.088778924
8300000,1256,Sector 20 Kamothe,2,13678250.430440439
18500000,1150,Tilak Nagar,2,15589354.861644698
9350000,1236,Kamothe,2,8238430.088778924
10000000,1700,Kamothe,3,8238430.088778924
7000000,1003,Kamothe,2,8238430.088778924
5800000,1000,Kamothe,2,8238430.088778924
4800000,653,Kamothe,1,8238430.088778924
11000000,1575,Kamothe,3,8238430.088778924
8500000,1089,Kamothe,2,8238430.088778924
48000000,1296,Vasai,2,6563217.704137598
72500000,2014,Ghatkopar West,3,19041613.901327305
70000000,1503,Tardeo,2,32675253.049854673
175000000,1903,Thane West,4,12008191.358851675
86500000,1376,Napeansea Road,3,28524676.004926965
120000000,3600,Worli,4,60446500.50524536
75000000,1706,Mahalaxmi,3,26436300.135677285
2600000,686,Nala Sopara,1,2914107.71666728
9000000,1005,Thane West,2,12008191.358851675
7500000,1220,Kalyan West,3,5402967.523396111
11000000,600,Borivali East,1,17360205.10204722
22500000,1189,Borivali East,3,17360205.10204722
14500000,1000,Dahisar West,2,13225732.947111357
14500000,1100,Nerul,2,22342871.502995614
13000000,1100,Nerul,2,22342871.502995614
6500000,650,Nerul,1,22342871.502995614
7000000,400,Kandivali East,1,19942455.57008331
7800000,1055,Sector-3 Ulwe,2,14996838.818055209
5100000,710,Sector-3 Ulwe,1,14996838.818055209
9000000,417,Mulund West,1,20572069.98986891
17000000,999,Natakwala Lane,2,15394192.150100201
21500000,1080,Borivali East,2,17360205.10204722
32000000,1300,Kandivali West,3,14320931.905521896
5300000,1100,Taloja,2,4112323.635028059
3800000,738,Taloja,1,4112323.635028059
16000000,900,Link Road,2,14883927.318131762
23000000,1500,Borivali East,3,17360205.10204722
16299999,900,Borivali West,2,15910647.594565125
13899999,800,Devidas Cross Lane,2,14990855.749466434
21000000,900,Soniwadi Road,2,15914626.047552193
20000000,900,Haridas Nagar,2,16054198.603560785
21000000,900,Shimpoli,2,15914626.047552193
18500000,1200,TPS Road,3,15589354.861644698
20500000,900,Off Shimpoli road,2,15849571.810370693
12500000,510,Wadala,1,25458196.886413716
11000000,670,Borivali West,1,15910647.594565125
150000000,2710,Mahalaxmi,3,26436300.135677285
19500000,800,Worli,1,60446500.50524536
55000000,1388,Lower Parel,2,37020513.95228593
45000000,1100,Worli,2,60446500.50524536
400000000,3638,Worli,4,60446500.50524536
70000000,1700,Worli,3,60446500.50524536
85000000,1700,Prabhadevi,3,22317242.539898776
35000000,2450,Kandivali East,4,19942455.57008331
18000000,1165,Kandivali East,3,19942455.57008331
11200000,1025,Kharghar,2,10456264.530956848
3100000,450,Rustomjee Global City,1,13585684.35645453
7500000,900,Sunil Nagar,2,14158161.643651722
4500000,603,Sector 30 Kharghar,1,14538107.072738782
13500000,1340,Sector 19 Kharghar,2,13297238.433045877
16000000,1550,Sector 10,2,14170733.028423015
11000000,1160,Sector 10,2,14170733.028423015
6500000,650,Sector 20 Kharghar,1,11436563.516570637
5600000,610,Sector 20 Kharghar,1,11436563.516570637
7200000,860,Sector 10,1,14170733.028423015
5500000,640,Sector 20 Kharghar,1,11436563.516570637
6000000,560,Sector 15 Kharghar,1,14445427.91368866
13200000,1260,Sector 12 A,2,14899779.94752081
6000000,850,Sector 19 Kharghar,1,13297238.433045877
11500000,1095,Sector 18,2,14898526.024600362
15000000,1500,Sector 18,3,14898526.024600362
5000000,500,Sector13 Khanda Colony,1,13832890.457744226
5600000,635,Sector 19 Kharghar,1,13297238.433045877
4600000,610,Sector16 Airoli,1,13720748.585947761
9500000,1065,Ranjanpada,2,14418378.592377717
12700000,1251,Sector 15,2,14429981.387180308
9500000,1065,Sector 35G,2,14422911.357205177
14000000,1320,Sector 18,2,14898526.024600362
10500000,1136,Sector 5,2,14548487.066740714
9900000,1125,Sector 10,2,14170733.028423015
10000000,1098,Sector 19 Kharghar,2,13297238.433045877
13000000,1300,Sector 20 Kharghar,2,11436563.516570637
7800000,735,Sector 35I Kharghar,1,14124452.070532642
4200000,640,Sector35D Kharghar,1,14414220.356176622
9800000,1090,Sector 35I Kharghar,2,14124452.070532642
4500000,800,Sector 30 Kharghar,1,14538107.072738782
15000000,1300,Sector 12 Kharghar,3,14491767.49321372
5300000,560,Sector 20 Kharghar,1,11436563.516570637
16000000,1400,Sector 20 Kharghar,3,11436563.516570637
11100000,1117,Sector 20 Kharghar,2,11436563.516570637
12700000,1125,Sector 15,2,14429981.387180308
6000000,675,Sector35D Kharghar,1,14414220.356176622
11000000,1100,Sector 20 Kharghar,2,11436563.516570637
5000000,650,Sector34 A Kharghar,1,13832890.457744226
6500000,675,Sector 19 Kharghar,1,13297238.433045877
5500000,450,Sector16 Airoli,1,13720748.585947761
6000000,560,Sector 15,1,14429981.387180308
5500000,650,Sector 30,1,13897944.694925725
10500000,1075,Sector 35G,2,14422911.357205177
7000000,735,Sector 35I Kharghar,1,14124452.070532642
4600000,600,Sector 36 Kharghar,1,13903666.650180606
8000000,1000,Sector 20 Kharghar,2,11436563.516570637
10600000,1070,Sector 10,2,14170733.028423015
11500000,1182,Sector 11 Belapur,2,14678595.541103713
10500000,911,Sector 20 Kharghar,2,11436563.516570637
12700000,1125,Sector 15 Kharghar,2,14445427.91368866
9900000,1025,Sector-34B Kharghar,2,14470421.982122917
3800000,555,Dombivali East,1,8009889.367747745
3600000,600,Dombivali East,1,8009889.367747745
3700000,550,Dombivali East,1,8009889.367747745
3000000,600,Dombivali East,1,8009889.367747745
7600000,950,Dombivali East,3,8009889.367747745
33000000,1472,Kandivali West,3,14320931.905521896
2100000,370,Virar East,1,10973302.695062157
8000000,715,Nerul,1,22342871.502995614
21000000,1771,Roadpali,3,14000565.629568912
25500000,1650,Goregaon West,3,23283708.065473303
16000000,1650,Sector-50 Seawoods,3,15264083.675737202
112500000,1340,Napeansea Road,3,28524676.004926965
5500000,690,Ulwe,1,7761683.373041518
13000000,816,Borivali West,2,15910647.594565125
8000000,810,Mumbai Highway,2,14852279.373973658
8500000,1000,Sector 36 Kharghar,2,13903666.650180606
14500000,1250,Sector 18 Kharghar,2,14481806.490274925
6990000,473,Thane West,1,12008191.358851675
8500000,1000,Sector 36 Kharghar,2,13903666.650180606
14000000,1016,Sector 18 Kharghar,2,14481806.490274925
10000000,785,Mumbai Highway,2,14852279.373973658
13000000,1290,Sector 18 Kharghar,2,14481806.490274925
11500000,1227,Sector 35I Kharghar,2,14124452.070532642
17500000,1630,Sector 7 Kharghar,3,15459246.3872817
14000000,1200,Sector 18 Kharghar,2,14481806.490274925
14000000,1200,Sector 18 Kharghar,2,14481806.490274925
19000000,1500,Mumbai Highway,3,14852279.373973658
85000000,2000,Worli,3,60446500.50524536
8200000,525,Kandivali East,1,19942455.57008331
12000000,540,Borivali West,1,15910647.594565125
2800000,525,Panvel,1,7890890.089134022
29000000,1350,Ghatkopar,3,18338281.548194148
11000000,1131,Kharghar,2,10456264.530956848
9500000,1400,Kharghar,3,10456264.530956848
6500000,800,Kharghar,2,10456264.530956848
3700000,500,Kharghar,1,10456264.530956848
10500000,900,Lokhandwala Township,2,14548487.066740714
12000000,1050,Andheri East,2,17894966.774751816
8500000,1225,Andheri,3,17982019.23944883
18000000,1100,Andheri,2,17982019.23944883
25000000,1400,Goregaon East,3,28813531.79700447
14000000,1000,Andheri,2,17982019.23944883
30000000,1480,Andheri,3,17982019.23944883
9500000,1150,Kharghar,2,10456264.530956848
9900000,1150,Kharghar,2,10456264.530956848
18500000,1700,Kharghar,3,10456264.530956848
8200000,1015,Kharghar,2,10456264.530956848
9300000,1150,Kharghar,2,10456264.530956848
5800000,750,Kharghar,1,10456264.530956848
14200000,1800,Kharghar,3,10456264.530956848
15500000,1605,Kharghar,3,10456264.530956848
7900000,1040,Kharghar,2,10456264.530956848
10500000,1580,Kharghar,3,10456264.530956848
11000000,1255,Kharghar,2,10456264.530956848
5300000,660,Kharghar,1,10456264.530956848
10100000,1580,Kharghar,3,10456264.530956848
10000000,1100,Kharghar,2,10456264.530956848
13000000,1150,Kharghar,2,10456264.530956848
11399999,1133,Panvel,2,7890890.089134022
31500000,1423,Borivali East,3,17360205.10204722
23300000,1500,Malad West,3,14215638.559645081
110000000,3300,Andheri West,4,41255880.9696951
10000000,440,Chembur,1,17425073.26802795
3500000,475,Sector 20 Kamothe,1,13678250.430440439
9200000,750,Malad West,1,14215638.559645081
29000000,1050,Shastri Nagar,3,23572305.043286636
56000000,2200,Wadala East Wadala,3,18400613.126867454
15500000,600,Parel,1,39967083.21797723
8000000,640,Thane West,1,12008191.358851675
7200000,657,Thane West,1,12008191.358851675
7500000,550,Thane West,1,12008191.358851675
18000000,1309,Thane West,3,12008191.358851675
16200000,1850,Kharghar,3,10456264.530956848
15500000,680,Wadala East Wadala,1,18400613.126867454
15000000,880,Wadala East Wadala,2,18400613.126867454
14000000,690,Wadala East Wadala,1,18400613.126867454
13500000,950,Wadala East Wadala,1,18400613.126867454
23000000,925,Haridas Nagar,3,16054198.603560785
7500000,650,Kalwa,1,9694745.254119571
9000000,990,PARSIK NAGAR,2,13444423.210558888
6500000,610,Maharashtra Nagar,1,14028053.169288723
8000000,806,Pant Nagar,2,14332153.385960735
19000000,1050,Patlipada,2,15654409.098826196
11100000,655,Andheri East,2,17894966.774751816
52500000,1144,Santacruz West,3,26037399.14498072
9500000,1200,mumbai,2,14292158.655857075
13500000,1050,Belapur,2,19393086.759014092
18000000,1335,Belapur,2,19393086.759014092
12600000,1150,Sector-12 Kamothe,2,14082468.801444005
38000000,2120,Nerul,3,22342871.502995614
12600000,1150,Sector 12 Kharghar,2,14491767.49321372
25000000,1950,Nerul,3,22342871.502995614
17100000,1150,Seawoods,2,21395177.98511841
17100000,1100,Seawoods,2,21395177.98511841
92500000,2670,Parel,5,39967083.21797723
7500000,560,Thane West,1,12008191.358851675
16500000,1166,Majiwada,2,13399059.655176558
5500000,600,Kalwa,1,9694745.254119571
5500000,580,Kalwa,1,9694745.254119571
5600000,630,Kalwa,1,9694745.254119571
6000000,620,Kalwa,1,9694745.254119571
9500000,1056,Kalwa,2,9694745.254119571
18000000,675,4 Bunglows,2,16054198.603560785
28000000,730,mumbai,2,14292158.655857075
70000000,2000,mumbai,6,14292158.655857075
17500000,650,Andheri,1,17982019.23944883
6200000,400,Airoli,1,10976898.734651402
9500000,1000,Airoli,2,10976898.734651402
12200000,675,Kolshet Road,2,14224811.368551398
12400000,674,Kolshet Road,2,14224811.368551398
28400000,1733,Thane West,3,12008191.358851675
12400000,673,Kolshet Road,2,14224811.368551398
12100000,690,Kolshet Road,2,14224811.368551398
28400000,1733,Thane West,4,12008191.358851675
14000000,1530,Sector 10 Khanda Colony,3,15003866.727011207
13200000,768,Pokharan Road,2,14899779.94752081
6656000,488,Kharegaon,1,13219703.09286396
9750000,711,Kalwa,2,9694745.254119571
5300000,560,Kalwa,1,9694745.254119571
50000000,7000,Kalyan,6,15778205.709251093
13200000,768,Pokhran 2,2,14423545.334468493
6656000,488,Kalwa,1,9694745.254119571
7000000,448,Panch Pakhadi,1,14564762.422105664
15000000,971,Panch Pakhadi,2,14564762.422105664
9250000,770,Kalwa,2,9694745.254119571
20099999,1145,Kalwa,2,9694745.254119571
16500000,1250,Thane West,3,12008191.358851675
9500000,1005,Chembur,2,17425073.26802795
7500000,757,Chembur,1,17425073.26802795
9500000,1005,Chembur East,2,17750900.345802285
7500000,757,Chembur East,1,17750900.345802285
12000000,957,Ghatkopar,2,18338281.548194148
37500000,2195,Goregaon,3,21271125.200406432
41500000,2195,Goregaon,3,21271125.200406432
