Price,Area,Location,No. of Bedrooms,Location_Encoded
38000000,1850,Andheri West,3,41255880.9696951
13000000,1157,Thane West,2,12008191.358851675
11800000,2857,Khopoli,4,13825486.791474745
9800000,999,Thane West,2,12008191.358851675
14800000,1055,Kanjurmarg,2,16686437.492056556
11000000,750,Jogeshwari West,1,15311736.683889914
19500000,1600,Belapur,3,19393086.759014092
13500000,931,Thane West,3,12008191.358851675
4900000,239,Thane West,1,12008191.358851675
3500000,590,Dombivli (West),2,9361077.727568513
3500000,570,Virar West,1,10804689.676448384
8212000,1314,Dombivali,3,6386152.42815131
40000000,1295,Andheri West,3,41255880.9696951
11399999,789,Mira Road East,3,8224102.533333333
28500000,1050,Powai,2,23041090.88927851
9000000,1155,Ulwe,2,7761683.373041518
3750000,671,Taloja,1,4112323.635028059
5300000,710,Mira Road East,1,8224102.533333333
4500000,585,Kalyan West,1,5402967.523396111
15500000,1605,Kharghar,3,10456264.530956848
2150000,580,Nala Sopara,1,2914107.71666728
4300000,750,Naigaon East,1,3259898.431572335
2600000,530,Dronagiri,1,7490090.895510435
9000000,1128,Kamothe,2,8238430.088778924
15800000,1325,Manpada,3,15809871.088593218
9800000,1090,Sector 35I Kharghar,2,14124452.070532642
2005000,575,Badlapur,1,12395259.387486804
14000000,1550,Kharghar,3,10456264.530956848
11000000,1255,Sector 21 Kamothe,2,13423006.708863143
17000000,1080,Andheri East,2,17894966.774751816
4700000,885,Powai Lake,2,13927073.673065003
6800000,1006,Kamothe,2,8238430.088778924
8200000,550,Dahisar West,1,13225732.947111357
48000000,1296,Vasai,2,6563217.704137598
26200000,1750,Bhandup West,3,20727537.005374394
3750000,620,Vasai West,1,10555486.780597325
13500000,1146,Thane West,3,12008191.358851675
4200000,640,Ulwe,1,7761683.373041518
2400000,540,Naigaon East,1,3259898.431572335
5200000,950,Nala Sopara,2,2914107.71666728
5500000,840,Ulwe,2,7761683.373041518
11900000,1020,Thane West,3,12008191.358851675
3100000,400,Goregaon East,1,28813531.79700447
5499000,902,Thane West,2,12008191.358851675
14200000,950,Malad West,2,14215638.559645081
25000000,675,Matunga,1,20250281.520055935
19000000,1035,Goregaon East,2,28813531.79700447
5690000,905,Thane West,2,12008191.358851675
15100000,1450,Ghansoli,3,14206666.95268249
20000000,1500,Kandivali West,3,14320931.905521896
8500000,650,Kandivali West,1,14320931.905521896
31000000,1456,Goregaon East,3,28813531.79700447
2178000,605,Boisar,1,3162324.503508562
4500000,680,Kharghar,1,10456264.530956848
9400000,1200,Kharghar,2,10456264.530956848
11000000,670,Borivali West,1,15910647.594565125
14000000,1050,Thane West,2,12008191.358851675
24000000,1290,Malad East,2,20889612.17056266
16399999,731,Chembur,2,17425073.26802795
3800000,738,Taloja,1,4112323.635028059
21800000,716,Andheri East,2,17894966.774751816
7500000,385,Malad East,1,20889612.17056266
24000000,1444,Powai,3,23041090.88927851
2300000,650,Ambernath East,1,10711814.646754662
43000000,1820,Jogeshwari East,2,16168675.75398134
4200000,640,Ulwe,1,7761683.373041518
6500000,620,Thane West,1,12008191.358851675
3800000,340,Malad West,1,14215638.559645081
18900000,1404,Malad West,3,14215638.559645081
8500000,840,Thane West,2,12008191.358851675
10500000,1580,Kharghar,3,10456264.530956848
6500000,1150,Palava,3,12987344.623740457
6400000,550,Thane West,1,12008191.358851675
3700000,1025,Badlapur East,2,4463040.77249398
4600000,650,Koproli,2,6596802.850961264
3800000,930,Lokhandwala,2,13676760.28850863
11500000,780,Kandivali East,2,19942455.57008331
36100000,2120,Malad East,3,20889612.17056266
4823000,742,Panvel,1,7890890.089134022
9500000,585,Chembur,1,17425073.26802795
11500000,641,Thane West,2,12008191.358851675
26000000,1600,Mulund West,3,20572069.98986891
10600000,1014,Malad West,2,14215638.559645081
4700000,648,Ulwe,1,7761683.373041518
2500000,560,Nala Sopara,1,2914107.71666728
7000000,950,Kharghar,2,10456264.530956848
9300000,1100,Kharghar,2,10456264.530956848
12000000,1000,Thane West,2,12008191.358851675
13700000,663,Thane West,2,12008191.358851675
6400000,400,Kandivali East,1,19942455.57008331
3700000,750,Boisar,2,3162324.503508562
12200000,855,Malad East,2,20889612.17056266
25500000,805,Ville Parle East,2,32285017.2842167
6193000,1150,Virar,3,3947315.4002871136
8500000,1125,Ulwe,2,7761683.373041518
27200000,1088,Goregaon West,3,23283708.065473303
7200000,1050,Ulwe,2,7761683.373041518
16800000,751,Chembur,2,17425073.26802795
3300000,607,Kalyan West,1,5402967.523396111
3500000,670,Nalasopara East,1,10614438.251645748
4361000,890,Virar,2,3947315.4002871136
5500000,1115,Mumbai Central,2,13046266.68829073
7600000,1050,Ulwe,2,7761683.373041518
6500000,1050,Mira Road East,2,8224102.533333333
65000000,2590,Kandivali East,6,19942455.57008331
19100000,685,Mulund West,2,20572069.98986891
8500000,1100,Kharghar,2,10456264.530956848
2300000,560,Nalasopara West,1,7007684.735536651
22000000,885,Powai,2,23041090.88927851
9300000,1060,Mira Road East,2,8224102.533333333
9700000,506,Chembur,2,17425073.26802795
12500000,1550,Kharghar,3,10456264.530956848
68100000,1418,Andheri West,3,41255880.9696951
20000000,1012,Thane West,3,12008191.358851675
6400000,509,Thane West,1,12008191.358851675
5060000,650,Kalyan West,2,5402967.523396111
8198999,1050,Mira Road East,2,8224102.533333333
12500000,1238,Ghatkopar West,2,19041613.901327305
26900000,1545,Powai,3,23041090.88927851
14800000,674,Kurla,2,12673381.718626909
9774000,571,Mira Road East,2,8224102.533333333
4200000,340,Malad West,1,14215638.559645081
27500000,960,Juhu,2,58276960.52177489
14000000,850,Kandivali West,2,14320931.905521896
14000000,900,Seawoods,2,21395177.98511841
2000000,610,Vangani,1,12986376.62981498
2400000,485,Nala Sopara,1,2914107.71666728
29900000,1450,Jogeshwari West,3,15311736.683889914
11000000,585,Borivali East,1,17360205.10204722
30000000,1786,Vashi,3,17651058.314693686
9600000,1100,kavesar,2,13906813.333438905
3397000,755,Virar,1,3947315.4002871136
12800000,1100,Sainath Nagar,2,15736777.24400091
3243000,506,Virar,1,3947315.4002871136
2900000,1160,Boisar,3,3162324.503508562
47000000,2050,Powai,4,23041090.88927851
26000000,1850,Malad East,3,20889612.17056266
36000000,930,Andheri West,2,41255880.9696951
20000000,1250,Malad East,2,20889612.17056266
39000000,1902,Vasant Vihar,3,17342226.51918432
5500000,400,Mulund East,1,14043873.30540845
2500000,445,Nala Sopara,1,2914107.71666728
15200000,1490,Thane West,3,12008191.358851675
13000000,750,Jogeshwari West,1,15311736.683889914
25200000,969,Andheri East,3,17894966.774751816
27900000,1656,Goregaon West,3,23283708.065473303
11500000,1075,Koper Khairane,2,12417603.76104321
4200000,680,Kharghar,1,10456264.530956848
3874000,730,Ambernath East,1,10711814.646754662
4200000,750,Virar West,2,10804689.676448384
62800000,1335,Andheri West,3,41255880.9696951
8000000,490,Dahisar West,1,13225732.947111357
8600000,1177,Kamothe,2,8238430.088778924
2350000,485,Nala Sopara,1,2914107.71666728
50000000,1800,Ville Parle East,3,32285017.2842167
5500000,675,Ulwe,1,7761683.373041518
106000000,2826,Worli,3,60446500.50524536
16000000,1600,Kharghar,3,10456264.530956848
19000000,1155,Powai,2,23041090.88927851
3110000,715,Virar,1,3947315.4002871136
2100000,245,Mira Road East,1,8224102.533333333
6900000,900,Kamothe,2,8238430.088778924
2800000,482,Rasayani,1,13546651.814145632
8500000,1258,Kamothe,2,8238430.088778924
7700000,590,Borivali West,1,15910647.594565125
4151000,650,Ulwe,1,7761683.373041518
9500000,600,Borivali West,1,15910647.594565125
37400000,940,Parel,2,39967083.21797723
18500000,1242,Saki Naka,3,15589354.861644698
5325000,325,Borivali West,1,15910647.594565125
4100000,650,Ulwe,1,7761683.373041518
13200000,1100,Kandivali West,2,14320931.905521896
7900000,1040,Kharghar,2,10456264.530956848
4400000,610,Kamothe,1,8238430.088778924
18200000,759,Mulund West,2,20572069.98986891
7000000,1012,Kamothe,2,8238430.088778924
12900000,1311,Thane West,3,12008191.358851675
23500000,1325,Kandivali East,3,19942455.57008331
13500000,1056,Seawoods,2,21395177.98511841
4200000,646,Kharghar,1,10456264.530956848
6000000,620,Kalwa,1,9694745.254119571
16000000,650,Antop Hill,1,15629412.105388736
3500000,565,Kalyan West,1,5402967.523396111
2700000,580,Nalasopara East,1,10614438.251645748
6250000,625,Sector 18 Kamothe,1,13881629.696133759
18000000,1278,Chembur,2,17425073.26802795
7000000,1030,Ulwe,2,7761683.373041518
23800000,943,Kanjurmarg,3,16686437.492056556
16500000,840,Kandivali West,2,14320931.905521896
12500000,800,Mulund West,2,20572069.98986891
8975000,460,Panvel,2,7890890.089134022
11500000,575,Borivali West,1,15910647.594565125
6000000,905,Thane West,2,12008191.358851675
26000000,1050,Sion,3,23067880.271417797
2600000,690,Nere,1,13520630.119273031
7909999,553,Kandivali East,1,19942455.57008331
2900000,595,Vasai,1,6563217.704137598
3600000,910,Ambernath West,2,10457855.648712488
150000000,3100,Andheri West,5,41255880.9696951
30000000,1800,Andheri West,4,41255880.9696951
6300000,750,Ulwe,1,7761683.373041518
6700000,950,Mira Road East,2,8224102.533333333
2300000,740,Boisar,2,3162324.503508562
8500000,450,gokuldham,1,14288270.11801472
15000000,1440,Kharghar,3,10456264.530956848
3800000,555,Dombivali East,1,8009889.367747745
5700000,1050,Boisar,3,3162324.503508562
51500000,2360,Ville Parle East,4,32285017.2842167
4600000,700,Kalyan West,1,5402967.523396111
47500000,1632,Andheri West,3,41255880.9696951
5800000,686,Dombivali East,2,8009889.367747745
14500000,950,Kandivali West,2,14320931.905521896
10000000,1156,Ulwe,2,7761683.373041518
2816000,630,Vasai,1,6563217.704137598
2767000,615,Virar,1,3947315.4002871136
13200000,1525,Mira Road East,3,8224102.533333333
2100000,580,Nala Sopara,1,2914107.71666728
9300000,1078,Kharghar,2,10456264.530956848
4850000,720,Kharghar,1,10456264.530956848
5000000,900,Palava,2,12987344.623740457
6000000,373,Sector8 Sanpada,1,13962998.932107225
7500000,553,Kandivali East,1,19942455.57008331
18000000,1120,Kandivali East,2,19942455.57008331
2350000,425,Bandra East,1,26571316.994360387
8500000,1000,Kharghar,2,10456264.530956848
35000000,700,Khar,2,20845354.29655961
72300000,4240,Malad East,5,20889612.17056266
3800000,335,Kandivali West,1,14320931.905521896
7798999,700,Malad West,1,14215638.559645081
2390000,620,Nalasopara West,1,7007684.735536651
11500000,960,CBD Belapur East,2,15472526.15491527
3200000,950,Kewale,2,12878334.433672417
9800000,900,Panvel,2,7890890.089134022
5500000,640,Sector 20 Kharghar,1,11436563.516570637
2600000,650,Virar,1,3947315.4002871136
5000000,225,Powai,1,23041090.88927851
21000000,1130,Bhakti Park,2,15983273.071110541
40000000,1700,Ville Parle East,3,32285017.2842167
42000000,2020,Powai,3,23041090.88927851
5583000,705,Mira Road East,1,8224102.533333333
7745999,629,Mira Road East,2,8224102.533333333
26500000,1475,Mulund West,2,20572069.98986891
5300000,695,Kalyan West,1,5402967.523396111
12500000,1250,Ulwe,2,7761683.373041518
2950000,420,Dombivli (West),1,9361077.727568513
2640000,560,Taloja,1,4112323.635028059
2300000,640,Virar,1,3947315.4002871136
5990000,901,Thane West,2,12008191.358851675
70000000,2400,Andheri West,4,41255880.9696951
8000000,1055,Ulwe,2,7761683.373041518
5300000,275,Thane,1,10112006.843626909
37000000,2300,Chembur,3,17425073.26802795
42500000,1200,Parel,2,39967083.21797723
5500000,800,Kalyan West,2,5402967.523396111
52500000,2700,Borivali West,5,15910647.594565125
2599000,600,Dombivali East,1,8009889.367747745
15500000,1250,Andheri West,2,41255880.9696951
17000000,1810,Kharghar,3,10456264.530956848
28500000,1485,Goregaon West,3,23283708.065473303
8500000,1000,Ulwe,2,7761683.373041518
8184999,831,Thane West,2,12008191.358851675
3600000,550,Vasai West,1,10555486.780597325
8200000,725,Kurla,1,12673381.718626909
6900000,685,Koper Khairane,1,12417603.76104321
13100000,1400,Mira Road East,3,8224102.533333333
10500000,980,Kharghar,2,10456264.530956848
10800000,928,Thane West,2,12008191.358851675
21000000,1771,Roadpali,3,14000565.629568912
19000000,1500,Sanpada,3,17156274.40966931
9400000,1192,Kamothe Sector 16,2,14100455.488335432
120000000,3049,Juhu,5,58276960.52177489
7000000,680,Airoli,1,10976898.734651402
2500000,421,Kalyan West,1,5402967.523396111
6500000,675,Thane Belapur Road Kalwa,1,13841321.991113177
4200000,675,Kharghar,1,10456264.530956848
13500000,640,Bhandup West,2,20727537.005374394
9599000,1098,Mira Road East,2,8224102.533333333
5100000,760,Kalyan West,1,5402967.523396111
13000000,650,Chembur,1,17425073.26802795
7959999,755,Kalyan West,2,5402967.523396111
110000000,1850,Juhu,4,58276960.52177489
8000000,1050,Kharghar,2,10456264.530956848
18500000,1100,Goregaon West,2,23283708.065473303
6800000,890,Mira Road East,2,8224102.533333333
6200000,310,Malad West,1,14215638.559645081
9500000,515,Kandivali East,1,19942455.57008331
21900000,1412,Mulund,3,15987344.318493374
14000000,900,Borivali East,2,17360205.10204722
2500000,540,Virar East,1,10973302.695062157
9800000,585,Magathane,1,18671638.447242483
34600000,1023,Powai,3,23041090.88927851
21000000,1250,Dattapada,2,16948435.806464788
18500000,1065,Goregaon West,2,23283708.065473303
8655000,1055,Mira Road East,2,8224102.533333333
11000000,600,Borivali East,1,17360205.10204722
8000000,1098,Dombivali,1,6386152.42815131
38000000,750,Powai,2,23041090.88927851
11000000,1250,Sector 17 Ulwe,2,10512629.969050447
9485000,963,Thane West,2,12008191.358851675
5200000,625,Kharghar,1,10456264.530956848
7500000,1100,Kharghar,2,10456264.530956848
28400000,895,Ville Parle East,2,32285017.2842167
20000000,1400,CBD Belapur East,3,15472526.15491527
56000000,1960,Ville Parle East,4,32285017.2842167
15500000,610,Sewri,1,15203092.214157859
8495000,1307,Panvel,2,7890890.089134022
20000000,1450,Kandivali West,3,14320931.905521896
78700000,2300,Goregaon East,3,28813531.79700447
12000000,1026,Thane West,2,12008191.358851675
5200000,641,Kharghar,1,10456264.530956848
35000000,969,Khar,2,20845354.29655961
5894000,585,Majiwada,1,13399059.655176558
2950000,550,Vasai,1,6563217.704137598
9709000,1022,Thane West,2,12008191.358851675
35000000,1600,Andheri West,3,41255880.9696951
7200000,650,Thane West,2,12008191.358851675
3700000,667,Ulwe,1,7761683.373041518
10000000,1150,Koparkhairane Station Road,2,14282828.824906487
18600000,1067,Sindhi Society Chembur,2,15602365.709080998
14600000,850,Thane West,2,12008191.358851675
18000000,1350,Goregaon West,3,23283708.065473303
17500000,1120,Kandivali East,2,19942455.57008331
6100000,400,Kandivali East,1,19942455.57008331
54100000,2200,Thane West,4,12008191.358851675
5300000,560,Kalwa,1,9694745.254119571
5500000,681,Mira Road East,1,8224102.533333333
2500000,930,Boisar,2,3162324.503508562
75000000,1600,Almeida Park,3,20877134.81017737
15500000,1205,Ghansoli,2,14206666.95268249
14000000,1050,Malad West,2,14215638.559645081
5900000,950,Panvel,2,7890890.089134022
6500000,1015,Mira Road East,2,8224102.533333333
3350000,650,Taloja,1,4112323.635028059
4150000,990,Koproli,2,6596802.850961264
7900000,1115,taloja panchanand,2,12849906.213942999
39400000,2080,Karave Nagar,3,18308621.975831352
11900000,538,Sion,1,23067880.271417797
16299999,1705,Kharghar,3,10456264.530956848
3650000,665,Dronagiri,1,7490090.895510435
11000000,650,Mulund West,1,20572069.98986891
13000000,725,Thane West,2,12008191.358851675
8400000,650,Malad West,1,14215638.559645081
12400000,650,Andheri East,1,17894966.774751816
15100000,1238,Ghatkopar West,3,19041613.901327305
24500000,1550,Belapur,3,19393086.759014092
38700000,1295,Andheri,3,17982019.23944883
4500000,1000,Kalyan West,2,5402967.523396111
20000000,1000,Santacruz East,2,16193992.17499847
10000000,1325,Kharghar,2,10456264.530956848
14000000,775,Chembur,1,17425073.26802795
42500000,1350,Ville Parle West,3,20998329.30867207
5800000,868,Kalyan West,2,5402967.523396111
260000000,5642,Sion,6,23067880.271417797
11500000,1350,Ulwe,2,7761683.373041518
6000000,650,Ulwe,1,7761683.373041518
17700000,984,Thane West,3,12008191.358851675
5300000,670,Kharghar,1,10456264.530956848
8500000,600,Seawoods,1,21395177.98511841
2886000,962,Karjat,2,11978539.762765262
14000000,1100,Kharghar,2,10456264.530956848
6500000,620,Kalwa,1,9694745.254119571
13899999,900,Thane West,2,12008191.358851675
2910000,640,Virar,1,3947315.4002871136
11500000,1095,Sector 18,2,14898526.024600362
5800000,1064,Taloja,2,4112323.635028059
11200000,1400,Majiwada thane,3,14907007.031115565
4000000,680,Panvel,1,7890890.089134022
13899999,505,Wadala,1,25458196.886413716
16600000,685,Thane West,2,12008191.358851675
60000000,1400,vile parle west,3,20444559.76482497
5577000,715,Bhayandar East,1,11477190.28508956
10400000,504,Mira Road East,2,8224102.533333333
6500000,450,Malad West,1,14215638.559645081
7481000,1197,Dombivali,3,6386152.42815131
21000000,910,Powai,2,23041090.88927851
15300000,688,Malad West,2,14215638.559645081
8500000,990,Thane West,3,12008191.358851675
13000000,940,Thane West,2,12008191.358851675
2500000,540,Virar East,1,10973302.695062157
30000000,850,Bandra West,2,46617421.30704468
27000000,1815,Malad West,3,14215638.559645081
6900000,700,Kharghar,1,10456264.530956848
16000000,900,Link Road,2,14883927.318131762
11800000,1440,Panvel,3,7890890.089134022
5300000,381,Mira Road East,1,8224102.533333333
4500000,689,Ulwe,1,7761683.373041518
9100000,1180,Sector-18 Ulwe,2,13298362.023514869
6500000,720,Kalwa,1,9694745.254119571
28000000,950,Ville Parle East,2,32285017.2842167
38000000,1350,Andheri West,2,41255880.9696951
6000000,915,Vasai,2,6563217.704137598
6656000,488,Kalwa,1,9694745.254119571
7500000,1145,Vasai,2,6563217.704137598
2400000,565,Naigaon East,1,3259898.431572335
11299999,1750,Panvel,3,7890890.089134022
41900000,1627,Kandivali East,3,19942455.57008331
7000000,900,Mira Road East,2,8224102.533333333
13500000,1390,Kharghar,3,10456264.530956848
8200000,685,Malad West,1,14215638.559645081
9100000,650,Dahisar,1,16854206.714503538
3892000,865,Virar,2,3947315.4002871136
5000000,705,Panvel,1,7890890.089134022
5300000,615,Mira Road East,1,8224102.533333333
2850000,324,Thane West,1,12008191.358851675
